uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PR,PNEUMONIA,OUTRO,"30 - 39",M,1
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,4
PR,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,2
PR,SEPTICEMIA,HOSPITAL,"30 - 39",F,78
PR,SEPTICEMIA,HOSPITAL,"30 - 39",M,89
PR,SEPTICEMIA,IGNORADO,"30 - 39",F,1
PR,SEPTICEMIA,OUTRO,"30 - 39",F,1
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
PR,SRAG,DOMICILIO,"30 - 39",F,1
PR,SRAG,HOSPITAL,"30 - 39",F,7
PR,SRAG,HOSPITAL,"30 - 39",M,3
RJ,OUTRAS,DOMICILIO,"30 - 39",F,85
RJ,OUTRAS,DOMICILIO,"30 - 39",M,165
RJ,OUTRAS,HOSPITAL,"30 - 39",F,515
RJ,OUTRAS,HOSPITAL,"30 - 39",M,734
RJ,OUTRAS,IGNORADO,"30 - 39",M,4
RJ,OUTRAS,OUTRO,"30 - 39",F,29
RJ,OUTRAS,OUTRO,"30 - 39",M,140
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,106
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,179
RJ,OUTRAS,POSTO_SAUDE,"30 - 39",M,1
RJ,OUTRAS,VIA_PUBLICA,"30 - 39",F,17
RJ,OUTRAS,VIA_PUBLICA,"30 - 39",M,124
RJ,INDETERMINADA,DOMICILIO,"30 - 39",F,1
RJ,INDETERMINADA,DOMICILIO,"30 - 39",M,1
RJ,INDETERMINADA,HOSPITAL,"30 - 39",F,2
RJ,INDETERMINADA,HOSPITAL,"30 - 39",M,1
RJ,INDETERMINADA,OUTRO,"30 - 39",M,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,3
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,65
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,64
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,11
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,17
RJ,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,1
RJ,PNEUMONIA,DOMICILIO,"30 - 39",F,10
RJ,PNEUMONIA,DOMICILIO,"30 - 39",M,5
RJ,PNEUMONIA,HOSPITAL,"30 - 39",F,155
RJ,PNEUMONIA,HOSPITAL,"30 - 39",M,204
RJ,PNEUMONIA,OUTRO,"30 - 39",F,2
RJ,PNEUMONIA,OUTRO,"30 - 39",M,7
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,20
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,33
RJ,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,2
RJ,SEPTICEMIA,DOMICILIO,"30 - 39",F,2
RJ,SEPTICEMIA,DOMICILIO,"30 - 39",M,2
RJ,SEPTICEMIA,HOSPITAL,"30 - 39",F,200
RJ,SEPTICEMIA,HOSPITAL,"30 - 39",M,240
RJ,SEPTICEMIA,OUTRO,"30 - 39",M,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,17
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,28
RJ,SRAG,HOSPITAL,"30 - 39",F,3
RJ,SRAG,HOSPITAL,"30 - 39",M,2
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
RN,OUTRAS,AMBULANCIA,"30 - 39",F,1
RN,OUTRAS,DOMICILIO,"30 - 39",F,8
RN,OUTRAS,DOMICILIO,"30 - 39",M,40
RN,OUTRAS,HOSPITAL,"30 - 39",F,62
RN,OUTRAS,HOSPITAL,"30 - 39",I,1
RN,OUTRAS,HOSPITAL,"30 - 39",M,97
RN,OUTRAS,IGNORADO,"30 - 39",F,1
RN,OUTRAS,IGNORADO,"30 - 39",M,2
RN,OUTRAS,OUTRO,"30 - 39",F,1
RN,OUTRAS,OUTRO,"30 - 39",M,20
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,6
RN,OUTRAS,VIA_PUBLICA,"30 - 39",F,5
RN,OUTRAS,VIA_PUBLICA,"30 - 39",M,43
RN,INDETERMINADA,DOMICILIO,"30 - 39",F,1
RN,INDETERMINADA,HOSPITAL,"30 - 39",F,2
RN,INDETERMINADA,HOSPITAL,"30 - 39",M,8
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,3
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,10
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,10
RN,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,1
RN,PNEUMONIA,DOMICILIO,"30 - 39",F,5
RN,PNEUMONIA,DOMICILIO,"30 - 39",M,1
RN,PNEUMONIA,HOSPITAL,"30 - 39",F,14
RN,PNEUMONIA,HOSPITAL,"30 - 39",M,30
RN,SEPTICEMIA,DOMICILIO,"30 - 39",F,2
RN,SEPTICEMIA,HOSPITAL,"30 - 39",F,26
RN,SEPTICEMIA,HOSPITAL,"30 - 39",M,29
RN,SEPTICEMIA,IGNORADO,"30 - 39",M,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
RN,SRAG,HOSPITAL,"30 - 39",F,1
RO,OUTRAS,DOMICILIO,"30 - 39",F,15
RO,OUTRAS,DOMICILIO,"30 - 39",M,29
RO,OUTRAS,HOSPITAL,"30 - 39",F,56
RO,OUTRAS,HOSPITAL,"30 - 39",M,71
RO,OUTRAS,OUTRO,"30 - 39",F,4
RO,OUTRAS,OUTRO,"30 - 39",M,19
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
RO,OUTRAS,VIA_PUBLICA,"30 - 39",F,2
RO,OUTRAS,VIA_PUBLICA,"30 - 39",M,27
RO,INDETERMINADA,DOMICILIO,"30 - 39",M,1
RO,INDETERMINADA,OUTRO,"30 - 39",F,1
RO,INDETERMINADA,VIA_PUBLICA,"30 - 39",F,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,2
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,2
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,5
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,5
RO,PNEUMONIA,DOMICILIO,"30 - 39",F,1
RO,PNEUMONIA,HOSPITAL,"30 - 39",F,7
RO,PNEUMONIA,HOSPITAL,"30 - 39",M,6
RO,SEPTICEMIA,HOSPITAL,"30 - 39",F,14
RO,SEPTICEMIA,HOSPITAL,"30 - 39",M,18
RO,SRAG,HOSPITAL,"30 - 39",M,1
RR,OUTRAS,DOMICILIO,"30 - 39",F,2
RR,OUTRAS,DOMICILIO,"30 - 39",M,15
RR,OUTRAS,HOSPITAL,"30 - 39",F,22
RR,OUTRAS,HOSPITAL,"30 - 39",M,42
RR,OUTRAS,IGNORADO,"30 - 39",M,1
RR,OUTRAS,OUTRO,"30 - 39",M,10
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
RR,OUTRAS,VIA_PUBLICA,"30 - 39",F,1
RR,OUTRAS,VIA_PUBLICA,"30 - 39",M,7
RR,INDETERMINADA,HOSPITAL,"30 - 39",F,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,3
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,4
RR,PNEUMONIA,HOSPITAL,"30 - 39",F,5
RR,PNEUMONIA,HOSPITAL,"30 - 39",M,4
RR,SEPTICEMIA,HOSPITAL,"30 - 39",F,9
RR,SEPTICEMIA,HOSPITAL,"30 - 39",M,6
RR,SRAG,HOSPITAL,"30 - 39",F,1
RS,OUTRAS,DOMICILIO,"30 - 39",F,60
RS,OUTRAS,DOMICILIO,"30 - 39",M,106
RS,OUTRAS,HOSPITAL,"30 - 39",F,223
RS,OUTRAS,HOSPITAL,"30 - 39",M,221
RS,OUTRAS,IGNORADO,"30 - 39",F,8
RS,OUTRAS,IGNORADO,"30 - 39",M,14
RS,OUTRAS,OUTRO,"30 - 39",F,8
RS,OUTRAS,OUTRO,"30 - 39",M,27
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,15
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,22
RS,OUTRAS,VIA_PUBLICA,"30 - 39",F,4
RS,OUTRAS,VIA_PUBLICA,"30 - 39",M,28
RS,INDETERMINADA,DOMICILIO,"30 - 39",F,3
RS,INDETERMINADA,DOMICILIO,"30 - 39",M,7
RS,INDETERMINADA,HOSPITAL,"30 - 39",M,3
RS,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,2
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,39
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,43
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,1
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
RS,PNEUMONIA,DOMICILIO,"30 - 39",F,1
RS,PNEUMONIA,DOMICILIO,"30 - 39",M,2
RS,PNEUMONIA,HOSPITAL,"30 - 39",F,63
RS,PNEUMONIA,HOSPITAL,"30 - 39",I,1
RS,PNEUMONIA,HOSPITAL,"30 - 39",M,110
RS,PNEUMONIA,IGNORADO,"30 - 39",M,2
RS,PNEUMONIA,OUTRO,"30 - 39",M,2
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
RS,SEPTICEMIA,HOSPITAL,"30 - 39",F,89
RS,SEPTICEMIA,HOSPITAL,"30 - 39",M,111
RS,SEPTICEMIA,IGNORADO,"30 - 39",F,2
RS,SEPTICEMIA,IGNORADO,"30 - 39",M,4
RS,SEPTICEMIA,OUTRO,"30 - 39",M,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
RS,SRAG,HOSPITAL,"30 - 39",F,4
RS,SRAG,HOSPITAL,"30 - 39",M,2
RS,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
SC,OUTRAS,DOMICILIO,"30 - 39",F,29
SC,OUTRAS,DOMICILIO,"30 - 39",M,63
SC,OUTRAS,HOSPITAL,"30 - 39",F,153
SC,OUTRAS,HOSPITAL,"30 - 39",M,191
SC,OUTRAS,IGNORADO,"30 - 39",M,2
SC,OUTRAS,OUTRO,"30 - 39",F,3
SC,OUTRAS,OUTRO,"30 - 39",M,21
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,9
SC,OUTRAS,VIA_PUBLICA,"30 - 39",F,6
SC,OUTRAS,VIA_PUBLICA,"30 - 39",M,25
SC,INDETERMINADA,DOMICILIO,"30 - 39",F,1
SC,INDETERMINADA,DOMICILIO,"30 - 39",M,2
SC,INDETERMINADA,HOSPITAL,"30 - 39",F,1
SC,INDETERMINADA,HOSPITAL,"30 - 39",M,3
SC,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,5
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,21
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,29
SC,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
SC,PNEUMONIA,DOMICILIO,"30 - 39",F,1
SC,PNEUMONIA,DOMICILIO,"30 - 39",M,1
SC,PNEUMONIA,HOSPITAL,"30 - 39",F,37
SC,PNEUMONIA,HOSPITAL,"30 - 39",M,50
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
SC,SEPTICEMIA,DOMICILIO,"30 - 39",F,1
SC,SEPTICEMIA,HOSPITAL,"30 - 39",F,47
SC,SEPTICEMIA,HOSPITAL,"30 - 39",M,59
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
SC,SRAG,HOSPITAL,"30 - 39",F,2
SC,SRAG,HOSPITAL,"30 - 39",M,4
SE,OUTRAS,DOMICILIO,"30 - 39",F,7
SE,OUTRAS,DOMICILIO,"30 - 39",M,30
SE,OUTRAS,HOSPITAL,"30 - 39",F,48
SE,OUTRAS,HOSPITAL,"30 - 39",M,75
SE,OUTRAS,IGNORADO,"30 - 39",F,2
SE,OUTRAS,OUTRO,"30 - 39",M,4
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,11
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,30
SE,OUTRAS,VIA_PUBLICA,"30 - 39",F,1
SE,OUTRAS,VIA_PUBLICA,"30 - 39",M,13
SE,INDETERMINADA,DOMICILIO,"30 - 39",F,1
SE,INDETERMINADA,DOMICILIO,"30 - 39",M,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,12
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,6
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,5
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,4
SE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,1
SE,PNEUMONIA,HOSPITAL,"30 - 39",F,19
SE,PNEUMONIA,HOSPITAL,"30 - 39",M,12
SE,PNEUMONIA,IGNORADO,"30 - 39",F,1
SE,SEPTICEMIA,HOSPITAL,"30 - 39",F,27
SE,SEPTICEMIA,HOSPITAL,"30 - 39",M,25
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
SE,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
SP,OUTRAS,DOMICILIO,"30 - 39",F,215
SP,OUTRAS,DOMICILIO,"30 - 39",M,666
SP,OUTRAS,HOSPITAL,"30 - 39",F,1046
SP,OUTRAS,HOSPITAL,"30 - 39",I,3
SP,OUTRAS,HOSPITAL,"30 - 39",M,1792
SP,OUTRAS,IGNORADO,"30 - 39",F,13
SP,OUTRAS,IGNORADO,"30 - 39",M,41
SP,OUTRAS,OUTRO,"30 - 39",F,59
SP,OUTRAS,OUTRO,"30 - 39",M,295
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,49
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,179
SP,OUTRAS,POSTO_SAUDE,"30 - 39",F,3
SP,OUTRAS,POSTO_SAUDE,"30 - 39",M,8
SP,OUTRAS,VIA_PUBLICA,"30 - 39",F,79
SP,OUTRAS,VIA_PUBLICA,"30 - 39",M,527
SP,INDETERMINADA,DOMICILIO,"30 - 39",F,1
SP,INDETERMINADA,DOMICILIO,"30 - 39",M,14
SP,INDETERMINADA,HOSPITAL,"30 - 39",F,11
SP,INDETERMINADA,HOSPITAL,"30 - 39",M,27
SP,INDETERMINADA,IGNORADO,"30 - 39",M,1
SP,INDETERMINADA,OUTRO,"30 - 39",F,3
SP,INDETERMINADA,OUTRO,"30 - 39",M,7
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
SP,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,9
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,11
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,41
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,173
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,177
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,1
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,5
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,10
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,5
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,21
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",F,3
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,3
SP,PNEUMONIA,DOMICILIO,"30 - 39",F,12
SP,PNEUMONIA,DOMICILIO,"30 - 39",M,49
SP,PNEUMONIA,HOSPITAL,"30 - 39",F,358
SP,PNEUMONIA,HOSPITAL,"30 - 39",M,605
SP,PNEUMONIA,IGNORADO,"30 - 39",F,1
SP,PNEUMONIA,IGNORADO,"30 - 39",M,1
SP,PNEUMONIA,OUTRO,"30 - 39",F,3
SP,PNEUMONIA,OUTRO,"30 - 39",M,14
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,12
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,29
SP,PNEUMONIA,POSTO_SAUDE,"30 - 39",F,1
SP,PNEUMONIA,VIA_PUBLICA,"30 - 39",F,1
SP,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,4
SP,SEPTICEMIA,DOMICILIO,"30 - 39",F,4
SP,SEPTICEMIA,DOMICILIO,"30 - 39",M,5
SP,SEPTICEMIA,HOSPITAL,"30 - 39",F,367
SP,SEPTICEMIA,HOSPITAL,"30 - 39",M,393
SP,SEPTICEMIA,IGNORADO,"30 - 39",F,2
SP,SEPTICEMIA,IGNORADO,"30 - 39",M,1
SP,SEPTICEMIA,OUTRO,"30 - 39",F,1
SP,SEPTICEMIA,OUTRO,"30 - 39",M,5
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,13
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,4
SP,SEPTICEMIA,VIA_PUBLICA,"30 - 39",M,1
SP,SRAG,HOSPITAL,"30 - 39",F,10
SP,SRAG,HOSPITAL,"30 - 39",M,6
TO,OUTRAS,DOMICILIO,"30 - 39",F,11
TO,OUTRAS,DOMICILIO,"30 - 39",M,23
TO,OUTRAS,HOSPITAL,"30 - 39",F,35
TO,OUTRAS,HOSPITAL,"30 - 39",M,33
TO,OUTRAS,IGNORADO,"30 - 39",F,2
TO,OUTRAS,IGNORADO,"30 - 39",M,4
TO,OUTRAS,OUTRO,"30 - 39",F,4
TO,OUTRAS,OUTRO,"30 - 39",M,17
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
TO,OUTRAS,VIA_PUBLICA,"30 - 39",F,1
TO,OUTRAS,VIA_PUBLICA,"30 - 39",M,12
TO,INDETERMINADA,DOMICILIO,"30 - 39",F,3
TO,INDETERMINADA,HOSPITAL,"30 - 39",F,1
TO,INDETERMINADA,IGNORADO,"30 - 39",F,1
TO,INDETERMINADA,OUTRO,"30 - 39",F,1
TO,INDETERMINADA,OUTRO,"30 - 39",M,2
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,1
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,4
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,9
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
TO,PNEUMONIA,DOMICILIO,"30 - 39",M,1
TO,PNEUMONIA,HOSPITAL,"30 - 39",F,10
TO,PNEUMONIA,HOSPITAL,"30 - 39",M,13
TO,SEPTICEMIA,HOSPITAL,"30 - 39",F,10
TO,SEPTICEMIA,HOSPITAL,"30 - 39",M,12
AC,OUTRAS,DOMICILIO,"40 - 49",F,14
AC,OUTRAS,DOMICILIO,"40 - 49",M,32
AC,OUTRAS,HOSPITAL,"40 - 49",F,26
AC,OUTRAS,HOSPITAL,"40 - 49",M,49
AC,OUTRAS,OUTRO,"40 - 49",F,2
AC,OUTRAS,OUTRO,"40 - 49",M,12
AC,OUTRAS,VIA_PUBLICA,"40 - 49",F,4
AC,OUTRAS,VIA_PUBLICA,"40 - 49",M,10
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,5
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,6
AC,PNEUMONIA,DOMICILIO,"40 - 49",M,1
AC,PNEUMONIA,HOSPITAL,"40 - 49",F,15
AC,PNEUMONIA,HOSPITAL,"40 - 49",M,15
AC,SEPTICEMIA,HOSPITAL,"40 - 49",F,14
AC,SEPTICEMIA,HOSPITAL,"40 - 49",M,11
AC,SEPTICEMIA,OUTRO,"40 - 49",M,1
AL,OUTRAS,DOMICILIO,"40 - 49",F,55
AL,OUTRAS,DOMICILIO,"40 - 49",M,113
AL,OUTRAS,HOSPITAL,"40 - 49",F,148
AL,OUTRAS,HOSPITAL,"40 - 49",M,204
AL,OUTRAS,IGNORADO,"40 - 49",F,1
AL,OUTRAS,IGNORADO,"40 - 49",M,2
AL,OUTRAS,OUTRO,"40 - 49",F,3
AL,OUTRAS,OUTRO,"40 - 49",M,28
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,7
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,20
AL,OUTRAS,VIA_PUBLICA,"40 - 49",F,9
AL,OUTRAS,VIA_PUBLICA,"40 - 49",M,59
AL,INDETERMINADA,HOSPITAL,"40 - 49",F,1
AL,INDETERMINADA,HOSPITAL,"40 - 49",M,1
AL,INDETERMINADA,OUTRO,"40 - 49",M,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,8
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,12
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,34
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,31
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
AL,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,2
AL,PNEUMONIA,DOMICILIO,"40 - 49",F,5
AL,PNEUMONIA,DOMICILIO,"40 - 49",M,3
AL,PNEUMONIA,HOSPITAL,"40 - 49",F,43
AL,PNEUMONIA,HOSPITAL,"40 - 49",M,43
AL,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
AL,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
AL,SEPTICEMIA,DOMICILIO,"40 - 49",M,6
AL,SEPTICEMIA,HOSPITAL,"40 - 49",F,60
AL,SEPTICEMIA,HOSPITAL,"40 - 49",M,67
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AL,SRAG,HOSPITAL,"40 - 49",M,1
AM,OUTRAS,DOMICILIO,"40 - 49",F,45
AM,OUTRAS,DOMICILIO,"40 - 49",M,102
AM,OUTRAS,HOSPITAL,"40 - 49",F,221
AM,OUTRAS,HOSPITAL,"40 - 49",M,212
AM,OUTRAS,IGNORADO,"40 - 49",M,2
AM,OUTRAS,OUTRO,"40 - 49",F,5
AM,OUTRAS,OUTRO,"40 - 49",M,36
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
AM,OUTRAS,VIA_PUBLICA,"40 - 49",F,6
AM,OUTRAS,VIA_PUBLICA,"40 - 49",M,45
AM,INDETERMINADA,HOSPITAL,"40 - 49",F,1
AM,INDETERMINADA,OUTRO,"40 - 49",M,2
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,2
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,2
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,13
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,12
AM,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
AM,PNEUMONIA,DOMICILIO,"40 - 49",M,1
AM,PNEUMONIA,HOSPITAL,"40 - 49",F,38
AM,PNEUMONIA,HOSPITAL,"40 - 49",M,74
AM,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
AM,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
AM,SEPTICEMIA,HOSPITAL,"40 - 49",F,50
AM,SEPTICEMIA,HOSPITAL,"40 - 49",M,58
AM,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AM,SRAG,HOSPITAL,"40 - 49",F,3
AM,SRAG,HOSPITAL,"40 - 49",M,3
