uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RR,COVID,HOSPITAL,"10 - 19",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,2
RR,PNEUMONIA,HOSPITAL,"10 - 19",F,1
RR,PNEUMONIA,HOSPITAL,"10 - 19",M,4
RR,SEPTICEMIA,HOSPITAL,"10 - 19",F,5
RR,SEPTICEMIA,HOSPITAL,"10 - 19",M,1
RS,OUTRAS,DOMICILIO,"10 - 19",F,7
RS,OUTRAS,DOMICILIO,"10 - 19",M,22
RS,OUTRAS,HOSPITAL,"10 - 19",F,37
RS,OUTRAS,HOSPITAL,"10 - 19",M,52
RS,OUTRAS,IGNORADO,"10 - 19",M,1
RS,OUTRAS,OUTRO,"10 - 19",F,3
RS,OUTRAS,OUTRO,"10 - 19",M,9
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,2
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,4
RS,OUTRAS,VIA_PUBLICA,"10 - 19",F,1
RS,OUTRAS,VIA_PUBLICA,"10 - 19",M,4
RS,COVID,HOSPITAL,"10 - 19",F,15
RS,COVID,HOSPITAL,"10 - 19",M,14
RS,INDETERMINADA,DOMICILIO,"10 - 19",F,1
RS,INDETERMINADA,OUTRO,"10 - 19",M,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,6
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,8
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"10 - 19",F,1
RS,PNEUMONIA,DOMICILIO,"10 - 19",M,1
RS,PNEUMONIA,HOSPITAL,"10 - 19",F,12
RS,PNEUMONIA,HOSPITAL,"10 - 19",M,16
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,2
RS,SEPTICEMIA,DOMICILIO,"10 - 19",M,1
RS,SEPTICEMIA,HOSPITAL,"10 - 19",F,14
RS,SEPTICEMIA,HOSPITAL,"10 - 19",M,24
RS,SEPTICEMIA,IGNORADO,"10 - 19",F,1
RS,SEPTICEMIA,IGNORADO,"10 - 19",M,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
RS,SRAG,HOSPITAL,"10 - 19",M,1
SC,OUTRAS,DOMICILIO,"10 - 19",F,7
SC,OUTRAS,DOMICILIO,"10 - 19",M,15
SC,OUTRAS,HOSPITAL,"10 - 19",F,17
SC,OUTRAS,HOSPITAL,"10 - 19",M,36
SC,OUTRAS,OUTRO,"10 - 19",M,5
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,2
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,4
SC,OUTRAS,VIA_PUBLICA,"10 - 19",F,2
SC,OUTRAS,VIA_PUBLICA,"10 - 19",M,9
SC,COVID,HOSPITAL,"10 - 19",F,9
SC,COVID,HOSPITAL,"10 - 19",M,12
SC,COVID,IGNORADO,"10 - 19",F,1
SC,COVID,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
SC,COVID,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",F,3
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,1
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,6
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,2
SC,PNEUMONIA,DOMICILIO,"10 - 19",M,1
SC,PNEUMONIA,HOSPITAL,"10 - 19",F,9
SC,PNEUMONIA,HOSPITAL,"10 - 19",M,9
SC,PNEUMONIA,OUTRO,"10 - 19",M,1
SC,SEPTICEMIA,DOMICILIO,"10 - 19",M,1
SC,SEPTICEMIA,HOSPITAL,"10 - 19",F,12
SC,SEPTICEMIA,HOSPITAL,"10 - 19",M,11
SC,SRAG,HOSPITAL,"10 - 19",M,2
SE,OUTRAS,DOMICILIO,"10 - 19",F,1
SE,OUTRAS,DOMICILIO,"10 - 19",M,4
SE,OUTRAS,HOSPITAL,"10 - 19",F,10
SE,OUTRAS,HOSPITAL,"10 - 19",M,14
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,3
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,5
SE,OUTRAS,VIA_PUBLICA,"10 - 19",M,1
SE,COVID,DOMICILIO,"10 - 19",M,2
SE,COVID,HOSPITAL,"10 - 19",F,5
SE,COVID,HOSPITAL,"10 - 19",M,7
SE,COVID,OUTROS_SERVICOS_SAUDE,"10 - 19",F,2
SE,INDETERMINADA,DOMICILIO,"10 - 19",F,1
SE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,2
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,4
SE,PNEUMONIA,HOSPITAL,"10 - 19",F,1
SE,PNEUMONIA,HOSPITAL,"10 - 19",M,2
SE,SEPTICEMIA,HOSPITAL,"10 - 19",F,4
SE,SEPTICEMIA,HOSPITAL,"10 - 19",M,5
SE,SRAG,HOSPITAL,"10 - 19",F,3
SE,SRAG,HOSPITAL,"10 - 19",M,1
SP,OUTRAS,DOMICILIO,"10 - 19",F,58
SP,OUTRAS,DOMICILIO,"10 - 19",M,99
SP,OUTRAS,HOSPITAL,"10 - 19",F,196
SP,OUTRAS,HOSPITAL,"10 - 19",M,317
SP,OUTRAS,IGNORADO,"10 - 19",F,2
SP,OUTRAS,IGNORADO,"10 - 19",I,12
SP,OUTRAS,IGNORADO,"10 - 19",M,3
SP,OUTRAS,OUTRO,"10 - 19",F,10
SP,OUTRAS,OUTRO,"10 - 19",M,49
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,17
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,31
SP,OUTRAS,POSTO_SAUDE,"10 - 19",F,1
SP,OUTRAS,VIA_PUBLICA,"10 - 19",F,15
SP,OUTRAS,VIA_PUBLICA,"10 - 19",M,85
SP,COVID,DOMICILIO,"10 - 19",F,1
SP,COVID,HOSPITAL,"10 - 19",F,68
SP,COVID,HOSPITAL,"10 - 19",M,50
SP,COVID,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
SP,COVID,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
SP,INDETERMINADA,DOMICILIO,"10 - 19",F,1
SP,INDETERMINADA,DOMICILIO,"10 - 19",M,4
SP,INDETERMINADA,HOSPITAL,"10 - 19",F,3
SP,INDETERMINADA,HOSPITAL,"10 - 19",M,3
SP,INDETERMINADA,OUTRO,"10 - 19",F,3
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
SP,INDETERMINADA,VIA_PUBLICA,"10 - 19",F,2
SP,INDETERMINADA,VIA_PUBLICA,"10 - 19",M,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",F,7
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,5
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,43
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,54
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"10 - 19",F,3
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"10 - 19",M,3
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,5
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"10 - 19",M,1
SP,PNEUMONIA,DOMICILIO,"10 - 19",F,5
SP,PNEUMONIA,DOMICILIO,"10 - 19",M,6
SP,PNEUMONIA,HOSPITAL,"10 - 19",F,79
SP,PNEUMONIA,HOSPITAL,"10 - 19",M,113
SP,PNEUMONIA,OUTRO,"10 - 19",F,2
SP,PNEUMONIA,OUTRO,"10 - 19",M,2
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,3
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,3
SP,SEPTICEMIA,DOMICILIO,"10 - 19",M,1
SP,SEPTICEMIA,HOSPITAL,"10 - 19",F,83
SP,SEPTICEMIA,HOSPITAL,"10 - 19",M,88
SP,SEPTICEMIA,IGNORADO,"10 - 19",F,1
SP,SEPTICEMIA,OUTRO,"10 - 19",F,1
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
SP,SRAG,HOSPITAL,"10 - 19",F,4
SP,SRAG,HOSPITAL,"10 - 19",M,6
SP,SRAG,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
TO,OUTRAS,DOMICILIO,"10 - 19",M,3
TO,OUTRAS,HOSPITAL,"10 - 19",F,4
TO,OUTRAS,HOSPITAL,"10 - 19",M,13
TO,OUTRAS,OUTRO,"10 - 19",F,2
TO,OUTRAS,OUTRO,"10 - 19",M,6
TO,OUTRAS,VIA_PUBLICA,"10 - 19",F,3
TO,COVID,HOSPITAL,"10 - 19",F,4
TO,COVID,HOSPITAL,"10 - 19",M,3
TO,INDETERMINADA,HOSPITAL,"10 - 19",M,1
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,2
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,1
TO,PNEUMONIA,DOMICILIO,"10 - 19",M,2
TO,PNEUMONIA,HOSPITAL,"10 - 19",F,2
TO,PNEUMONIA,HOSPITAL,"10 - 19",M,1
TO,PNEUMONIA,OUTRO,"10 - 19",F,1
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
TO,SEPTICEMIA,HOSPITAL,"10 - 19",F,2
TO,SEPTICEMIA,HOSPITAL,"10 - 19",M,4
TO,SRAG,HOSPITAL,"10 - 19",M,1
AC,OUTRAS,DOMICILIO,"20 - 29",F,9
AC,OUTRAS,DOMICILIO,"20 - 29",M,19
AC,OUTRAS,HOSPITAL,"20 - 29",F,12
AC,OUTRAS,HOSPITAL,"20 - 29",M,32
AC,OUTRAS,IGNORADO,"20 - 29",M,1
AC,OUTRAS,OUTRO,"20 - 29",F,3
AC,OUTRAS,OUTRO,"20 - 29",M,12
AC,OUTRAS,VIA_PUBLICA,"20 - 29",F,3
AC,OUTRAS,VIA_PUBLICA,"20 - 29",M,24
AC,COVID,DOMICILIO,"20 - 29",M,1
AC,COVID,HOSPITAL,"20 - 29",F,12
AC,COVID,HOSPITAL,"20 - 29",M,7
AC,INDETERMINADA,DOMICILIO,"20 - 29",M,1
AC,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,4
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,3
AC,PNEUMONIA,HOSPITAL,"20 - 29",F,11
AC,PNEUMONIA,HOSPITAL,"20 - 29",M,15
AC,SEPTICEMIA,DOMICILIO,"20 - 29",F,1
AC,SEPTICEMIA,HOSPITAL,"20 - 29",F,4
AC,SEPTICEMIA,HOSPITAL,"20 - 29",M,9
AC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
AC,SRAG,HOSPITAL,"20 - 29",M,1
AL,OUTRAS,DOMICILIO,"20 - 29",F,21
AL,OUTRAS,DOMICILIO,"20 - 29",M,51
AL,OUTRAS,HOSPITAL,"20 - 29",F,34
AL,OUTRAS,HOSPITAL,"20 - 29",M,125
AL,OUTRAS,IGNORADO,"20 - 29",M,2
AL,OUTRAS,OUTRO,"20 - 29",F,2
AL,OUTRAS,OUTRO,"20 - 29",M,16
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,13
AL,OUTRAS,VIA_PUBLICA,"20 - 29",F,9
AL,OUTRAS,VIA_PUBLICA,"20 - 29",M,109
AL,COVID,DOMICILIO,"20 - 29",F,1
AL,COVID,DOMICILIO,"20 - 29",M,1
AL,COVID,HOSPITAL,"20 - 29",F,23
AL,COVID,HOSPITAL,"20 - 29",M,25
AL,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
AL,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
AL,INDETERMINADA,DOMICILIO,"20 - 29",F,1
AL,INDETERMINADA,DOMICILIO,"20 - 29",M,1
AL,INDETERMINADA,HOSPITAL,"20 - 29",F,1
AL,INDETERMINADA,HOSPITAL,"20 - 29",M,3
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,5
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,13
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
AL,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,1
AL,PNEUMONIA,DOMICILIO,"20 - 29",M,2
AL,PNEUMONIA,HOSPITAL,"20 - 29",F,9
AL,PNEUMONIA,HOSPITAL,"20 - 29",M,18
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
AL,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
AL,SEPTICEMIA,HOSPITAL,"20 - 29",F,22
AL,SEPTICEMIA,HOSPITAL,"20 - 29",M,34
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
AL,SRAG,HOSPITAL,"20 - 29",F,2
AL,SRAG,HOSPITAL,"20 - 29",M,2
AM,OUTRAS,DOMICILIO,"20 - 29",F,13
AM,OUTRAS,DOMICILIO,"20 - 29",M,65
AM,OUTRAS,HOSPITAL,"20 - 29",F,66
AM,OUTRAS,HOSPITAL,"20 - 29",M,206
AM,OUTRAS,OUTRO,"20 - 29",F,12
AM,OUTRAS,OUTRO,"20 - 29",M,66
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,9
AM,OUTRAS,VIA_PUBLICA,"20 - 29",F,4
AM,OUTRAS,VIA_PUBLICA,"20 - 29",M,135
AM,COVID,DOMICILIO,"20 - 29",F,3
AM,COVID,DOMICILIO,"20 - 29",M,3
AM,COVID,HOSPITAL,"20 - 29",F,38
AM,COVID,HOSPITAL,"20 - 29",M,38
AM,COVID,OUTRO,"20 - 29",F,7
AM,COVID,OUTRO,"20 - 29",M,2
AM,INDETERMINADA,HOSPITAL,"20 - 29",F,1
AM,INDETERMINADA,OUTRO,"20 - 29",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,2
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,3
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,16
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,2
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,3
AM,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
AM,PNEUMONIA,DOMICILIO,"20 - 29",F,1
AM,PNEUMONIA,HOSPITAL,"20 - 29",F,23
AM,PNEUMONIA,HOSPITAL,"20 - 29",M,25
AM,PNEUMONIA,OUTRO,"20 - 29",F,1
AM,PNEUMONIA,OUTRO,"20 - 29",M,1
AM,SEPTICEMIA,HOSPITAL,"20 - 29",F,21
AM,SEPTICEMIA,HOSPITAL,"20 - 29",M,50
AM,SEPTICEMIA,OUTRO,"20 - 29",F,3
AM,SEPTICEMIA,OUTRO,"20 - 29",M,5
AM,SEPTICEMIA,VIA_PUBLICA,"20 - 29",F,1
AM,SEPTICEMIA,VIA_PUBLICA,"20 - 29",M,2
AM,SRAG,DOMICILIO,"20 - 29",F,1
AM,SRAG,DOMICILIO,"20 - 29",M,1
AM,SRAG,HOSPITAL,"20 - 29",F,6
AM,SRAG,HOSPITAL,"20 - 29",M,4
AM,SRAG,OUTRO,"20 - 29",F,1
AM,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
AP,OUTRAS,DOMICILIO,"20 - 29",F,3
AP,OUTRAS,DOMICILIO,"20 - 29",M,11
AP,OUTRAS,HOSPITAL,"20 - 29",F,11
AP,OUTRAS,HOSPITAL,"20 - 29",M,19
AP,OUTRAS,IGNORADO,"20 - 29",M,1
AP,OUTRAS,OUTRO,"20 - 29",M,6
AP,OUTRAS,VIA_PUBLICA,"20 - 29",M,6
AP,COVID,HOSPITAL,"20 - 29",F,9
AP,COVID,HOSPITAL,"20 - 29",M,4
AP,COVID,IGNORADO,"20 - 29",F,1
AP,INDETERMINADA,HOSPITAL,"20 - 29",F,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,2
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",I,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,2
AP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
AP,PNEUMONIA,HOSPITAL,"20 - 29",F,8
AP,PNEUMONIA,HOSPITAL,"20 - 29",M,6
AP,SEPTICEMIA,HOSPITAL,"20 - 29",F,4
AP,SEPTICEMIA,HOSPITAL,"20 - 29",M,5
BA,OUTRAS,DOMICILIO,"20 - 29",F,59
BA,OUTRAS,DOMICILIO,"20 - 29",M,135
BA,OUTRAS,HOSPITAL,"20 - 29",F,177
BA,OUTRAS,HOSPITAL,"20 - 29",M,339
BA,OUTRAS,IGNORADO,"20 - 29",F,2
BA,OUTRAS,IGNORADO,"20 - 29",M,7
BA,OUTRAS,OUTRO,"20 - 29",F,15
BA,OUTRAS,OUTRO,"20 - 29",M,79
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,13
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,46
BA,OUTRAS,POSTO_SAUDE,"20 - 29",F,1
BA,OUTRAS,VIA_PUBLICA,"20 - 29",F,22
BA,OUTRAS,VIA_PUBLICA,"20 - 29",M,143
BA,COVID,DOMICILIO,"20 - 29",F,2
BA,COVID,DOMICILIO,"20 - 29",M,4
BA,COVID,HOSPITAL,"20 - 29",F,80
BA,COVID,HOSPITAL,"20 - 29",M,92
BA,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
BA,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,4
BA,INDETERMINADA,HOSPITAL,"20 - 29",M,1
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,7
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,5
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,35
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,36
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,4
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,7
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",F,1
BA,PNEUMONIA,DOMICILIO,"20 - 29",F,2
BA,PNEUMONIA,DOMICILIO,"20 - 29",M,3
BA,PNEUMONIA,HOSPITAL,"20 - 29",F,37
BA,PNEUMONIA,HOSPITAL,"20 - 29",M,51
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
BA,PNEUMONIA,VIA_PUBLICA,"20 - 29",F,1
BA,PNEUMONIA,VIA_PUBLICA,"20 - 29",M,1
BA,SEPTICEMIA,DOMICILIO,"20 - 29",F,2
BA,SEPTICEMIA,DOMICILIO,"20 - 29",M,2
BA,SEPTICEMIA,HOSPITAL,"20 - 29",F,76
BA,SEPTICEMIA,HOSPITAL,"20 - 29",M,80
BA,SEPTICEMIA,OUTRO,"20 - 29",M,1
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,5
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,5
BA,SRAG,HOSPITAL,"20 - 29",F,3
BA,SRAG,HOSPITAL,"20 - 29",M,2
BA,SRAG,OUTRO,"20 - 29",M,1
BA,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
CE,OUTRAS,AMBULANCIA,"20 - 29",F,2
CE,OUTRAS,AMBULANCIA,"20 - 29",M,1
CE,OUTRAS,DOMICILIO,"20 - 29",F,44
CE,OUTRAS,DOMICILIO,"20 - 29",M,112
CE,OUTRAS,HOSPITAL,"20 - 29",F,88
CE,OUTRAS,HOSPITAL,"20 - 29",M,222
CE,OUTRAS,IGNORADO,"20 - 29",F,59
CE,OUTRAS,IGNORADO,"20 - 29",M,342
CE,OUTRAS,OUTRO,"20 - 29",F,14
CE,OUTRAS,OUTRO,"20 - 29",M,94
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,7
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,22
CE,OUTRAS,VIA_PUBLICA,"20 - 29",F,14
CE,OUTRAS,VIA_PUBLICA,"20 - 29",M,209
CE,COVID,AMBULANCIA,"20 - 29",F,1
CE,COVID,AMBULANCIA,"20 - 29",M,1
CE,COVID,DOMICILIO,"20 - 29",F,1
CE,COVID,DOMICILIO,"20 - 29",M,1
CE,COVID,HOSPITAL,"20 - 29",F,62
CE,COVID,HOSPITAL,"20 - 29",M,72
CE,COVID,IGNORADO,"20 - 29",F,13
CE,COVID,IGNORADO,"20 - 29",M,15
CE,COVID,OUTRO,"20 - 29",F,1
CE,COVID,OUTRO,"20 - 29",M,2
CE,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
CE,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,5
CE,INDETERMINADA,DOMICILIO,"20 - 29",F,1
CE,INDETERMINADA,DOMICILIO,"20 - 29",M,3
CE,INDETERMINADA,HOSPITAL,"20 - 29",M,2
CE,INDETERMINADA,OUTRO,"20 - 29",M,1
CE,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"20 - 29",F,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,4
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,6
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,12
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,30
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",F,5
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,3
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",F,1
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,2
CE,PNEUMONIA,DOMICILIO,"20 - 29",F,2
CE,PNEUMONIA,DOMICILIO,"20 - 29",M,5
CE,PNEUMONIA,HOSPITAL,"20 - 29",F,19
CE,PNEUMONIA,HOSPITAL,"20 - 29",M,25
CE,PNEUMONIA,IGNORADO,"20 - 29",F,4
CE,PNEUMONIA,IGNORADO,"20 - 29",M,8
CE,PNEUMONIA,OUTRO,"20 - 29",M,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
CE,SEPTICEMIA,DOMICILIO,"20 - 29",M,3
CE,SEPTICEMIA,HOSPITAL,"20 - 29",F,30
CE,SEPTICEMIA,HOSPITAL,"20 - 29",M,51
CE,SEPTICEMIA,IGNORADO,"20 - 29",F,10
CE,SEPTICEMIA,IGNORADO,"20 - 29",M,5
CE,SEPTICEMIA,OUTRO,"20 - 29",F,2
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,4
CE,SRAG,DOMICILIO,"20 - 29",M,1
CE,SRAG,HOSPITAL,"20 - 29",F,3
CE,SRAG,HOSPITAL,"20 - 29",M,7
CE,SRAG,IGNORADO,"20 - 29",F,3
CE,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
DF,OUTRAS,DOMICILIO,"20 - 29",F,6
DF,OUTRAS,DOMICILIO,"20 - 29",M,18
DF,OUTRAS,HOSPITAL,"20 - 29",F,47
DF,OUTRAS,HOSPITAL,"20 - 29",M,145
DF,OUTRAS,OUTRO,"20 - 29",F,4
DF,OUTRAS,OUTRO,"20 - 29",M,9
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
DF,OUTRAS,VIA_PUBLICA,"20 - 29",F,5
DF,OUTRAS,VIA_PUBLICA,"20 - 29",M,33
DF,COVID,HOSPITAL,"20 - 29",F,31
DF,COVID,HOSPITAL,"20 - 29",M,38
DF,INDETERMINADA,HOSPITAL,"20 - 29",F,1
DF,INDETERMINADA,HOSPITAL,"20 - 29",M,5
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,2
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,7
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
DF,PNEUMONIA,DOMICILIO,"20 - 29",F,1
DF,PNEUMONIA,DOMICILIO,"20 - 29",M,1
DF,PNEUMONIA,HOSPITAL,"20 - 29",F,15
DF,PNEUMONIA,HOSPITAL,"20 - 29",M,13
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
DF,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
DF,SEPTICEMIA,HOSPITAL,"20 - 29",F,12
DF,SEPTICEMIA,HOSPITAL,"20 - 29",M,14
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
ES,OUTRAS,DOMICILIO,"20 - 29",F,15
ES,OUTRAS,DOMICILIO,"20 - 29",M,37
ES,OUTRAS,HOSPITAL,"20 - 29",F,46
ES,OUTRAS,HOSPITAL,"20 - 29",M,107
ES,OUTRAS,IGNORADO,"20 - 29",M,4
ES,OUTRAS,OUTRO,"20 - 29",F,5
ES,OUTRAS,OUTRO,"20 - 29",M,46
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,7
