uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,16
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,9
GO,SRAG,HOSPITAL,"40 - 49",F,3
GO,SRAG,IGNORADO,"40 - 49",M,1
GO,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MA,OUTRAS,AMBULANCIA,"40 - 49",F,1
MA,OUTRAS,DOMICILIO,"40 - 49",F,65
MA,OUTRAS,DOMICILIO,"40 - 49",M,136
MA,OUTRAS,HOSPITAL,"40 - 49",F,204
MA,OUTRAS,HOSPITAL,"40 - 49",M,282
MA,OUTRAS,IGNORADO,"40 - 49",F,2
MA,OUTRAS,IGNORADO,"40 - 49",M,5
MA,OUTRAS,OUTRO,"40 - 49",F,11
MA,OUTRAS,OUTRO,"40 - 49",M,44
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,7
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,9
MA,OUTRAS,VIA_PUBLICA,"40 - 49",F,9
MA,OUTRAS,VIA_PUBLICA,"40 - 49",M,28
MA,COVID,HOSPITAL,"40 - 49",F,10
MA,COVID,HOSPITAL,"40 - 49",M,23
MA,COVID,IGNORADO,"40 - 49",M,1
MA,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MA,INDETERMINADA,DOMICILIO,"40 - 49",F,2
MA,INDETERMINADA,DOMICILIO,"40 - 49",M,1
MA,INDETERMINADA,HOSPITAL,"40 - 49",F,1
MA,INDETERMINADA,HOSPITAL,"40 - 49",M,3
MA,INDETERMINADA,OUTRO,"40 - 49",F,2
MA,INDETERMINADA,OUTRO,"40 - 49",M,2
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,9
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,17
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,48
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,44
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,3
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,7
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MA,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"40 - 49",M,1
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
MA,PNEUMONIA,DOMICILIO,"40 - 49",F,1
MA,PNEUMONIA,DOMICILIO,"40 - 49",M,5
MA,PNEUMONIA,HOSPITAL,"40 - 49",F,37
MA,PNEUMONIA,HOSPITAL,"40 - 49",M,35
MA,PNEUMONIA,IGNORADO,"40 - 49",F,1
MA,PNEUMONIA,IGNORADO,"40 - 49",M,1
MA,PNEUMONIA,OUTRO,"40 - 49",F,4
MA,PNEUMONIA,OUTRO,"40 - 49",M,2
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MA,PNEUMONIA,VIA_PUBLICA,"40 - 49",F,1
MA,SEPTICEMIA,DOMICILIO,"40 - 49",F,6
MA,SEPTICEMIA,DOMICILIO,"40 - 49",M,6
MA,SEPTICEMIA,HOSPITAL,"40 - 49",F,53
MA,SEPTICEMIA,HOSPITAL,"40 - 49",M,53
MA,SEPTICEMIA,IGNORADO,"40 - 49",F,1
MA,SEPTICEMIA,IGNORADO,"40 - 49",M,1
MA,SEPTICEMIA,OUTRO,"40 - 49",F,2
MA,SEPTICEMIA,OUTRO,"40 - 49",M,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
MA,SEPTICEMIA,POSTO_SAUDE,"40 - 49",F,1
MA,SEPTICEMIA,VIA_PUBLICA,"40 - 49",M,1
MA,SRAG,HOSPITAL,"40 - 49",F,3
MA,SRAG,HOSPITAL,"40 - 49",M,8
MA,SRAG,IGNORADO,"40 - 49",M,1
MG,OUTRAS,DOMICILIO,"40 - 49",F,312
MG,OUTRAS,DOMICILIO,"40 - 49",M,763
MG,OUTRAS,HOSPITAL,"40 - 49",F,860
MG,OUTRAS,HOSPITAL,"40 - 49",M,1165
MG,OUTRAS,IGNORADO,"40 - 49",F,12
MG,OUTRAS,IGNORADO,"40 - 49",M,35
MG,OUTRAS,OUTRO,"40 - 49",F,45
MG,OUTRAS,OUTRO,"40 - 49",M,121
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,109
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,194
MG,OUTRAS,VIA_PUBLICA,"40 - 49",F,23
MG,OUTRAS,VIA_PUBLICA,"40 - 49",M,132
MG,COVID,DOMICILIO,"40 - 49",F,3
MG,COVID,DOMICILIO,"40 - 49",M,4
MG,COVID,HOSPITAL,"40 - 49",F,100
MG,COVID,HOSPITAL,"40 - 49",M,107
MG,COVID,IGNORADO,"40 - 49",M,3
MG,COVID,OUTRO,"40 - 49",F,2
MG,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,6
MG,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,10
MG,COVID,VIA_PUBLICA,"40 - 49",M,2
MG,INDETERMINADA,DOMICILIO,"40 - 49",F,25
MG,INDETERMINADA,DOMICILIO,"40 - 49",M,39
MG,INDETERMINADA,HOSPITAL,"40 - 49",F,8
MG,INDETERMINADA,HOSPITAL,"40 - 49",M,13
MG,INDETERMINADA,IGNORADO,"40 - 49",F,3
MG,INDETERMINADA,IGNORADO,"40 - 49",M,1
MG,INDETERMINADA,OUTRO,"40 - 49",F,2
MG,INDETERMINADA,OUTRO,"40 - 49",M,13
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,7
MG,INDETERMINADA,VIA_PUBLICA,"40 - 49",F,2
MG,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,7
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,17
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,23
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,136
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,136
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,3
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,4
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,2
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,20
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,28
MG,PNEUMONIA,DOMICILIO,"40 - 49",F,4
MG,PNEUMONIA,DOMICILIO,"40 - 49",M,8
MG,PNEUMONIA,HOSPITAL,"40 - 49",F,182
MG,PNEUMONIA,HOSPITAL,"40 - 49",M,262
MG,PNEUMONIA,IGNORADO,"40 - 49",F,2
MG,PNEUMONIA,IGNORADO,"40 - 49",M,5
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,8
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,21
MG,SEPTICEMIA,DOMICILIO,"40 - 49",F,3
MG,SEPTICEMIA,DOMICILIO,"40 - 49",M,6
MG,SEPTICEMIA,HOSPITAL,"40 - 49",F,299
MG,SEPTICEMIA,HOSPITAL,"40 - 49",M,415
MG,SEPTICEMIA,IGNORADO,"40 - 49",F,3
MG,SEPTICEMIA,IGNORADO,"40 - 49",M,3
MG,SEPTICEMIA,OUTRO,"40 - 49",F,3
MG,SEPTICEMIA,OUTRO,"40 - 49",M,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,16
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,22
MG,SEPTICEMIA,VIA_PUBLICA,"40 - 49",M,1
MG,SRAG,DOMICILIO,"40 - 49",M,1
MG,SRAG,HOSPITAL,"40 - 49",F,9
MG,SRAG,HOSPITAL,"40 - 49",M,8
MG,SRAG,IGNORADO,"40 - 49",M,1
MG,SRAG,OUTRO,"40 - 49",F,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
MG,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
MS,OUTRAS,DOMICILIO,"40 - 49",F,34
MS,OUTRAS,DOMICILIO,"40 - 49",M,79
MS,OUTRAS,HOSPITAL,"40 - 49",F,115
MS,OUTRAS,HOSPITAL,"40 - 49",M,155
MS,OUTRAS,OUTRO,"40 - 49",F,4
MS,OUTRAS,OUTRO,"40 - 49",M,25
MS,OUTRAS,VIA_PUBLICA,"40 - 49",F,7
MS,OUTRAS,VIA_PUBLICA,"40 - 49",M,24
MS,COVID,DOMICILIO,"40 - 49",F,1
MS,COVID,DOMICILIO,"40 - 49",M,1
MS,COVID,HOSPITAL,"40 - 49",F,24
MS,COVID,HOSPITAL,"40 - 49",M,23
MS,COVID,POSTO_SAUDE,"40 - 49",M,1
MS,INDETERMINADA,DOMICILIO,"40 - 49",F,2
MS,INDETERMINADA,DOMICILIO,"40 - 49",M,1
MS,INDETERMINADA,HOSPITAL,"40 - 49",M,1
MS,INDETERMINADA,POSTO_SAUDE,"40 - 49",M,1
MS,INDETERMINADA,VIA_PUBLICA,"40 - 49",F,1
MS,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,6
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,9
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,30
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,30
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"40 - 49",M,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
MS,PNEUMONIA,DOMICILIO,"40 - 49",M,1
MS,PNEUMONIA,HOSPITAL,"40 - 49",F,41
MS,PNEUMONIA,HOSPITAL,"40 - 49",M,86
MS,PNEUMONIA,OUTRO,"40 - 49",F,1
MS,PNEUMONIA,POSTO_SAUDE,"40 - 49",M,1
MS,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
MS,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
MS,SEPTICEMIA,HOSPITAL,"40 - 49",F,48
MS,SEPTICEMIA,HOSPITAL,"40 - 49",M,57
MS,SEPTICEMIA,OUTRO,"40 - 49",M,1
MS,SRAG,HOSPITAL,"40 - 49",F,3
MS,SRAG,HOSPITAL,"40 - 49",M,2
MT,OUTRAS,DOMICILIO,"40 - 49",F,22
MT,OUTRAS,DOMICILIO,"40 - 49",M,67
MT,OUTRAS,HOSPITAL,"40 - 49",F,90
MT,OUTRAS,HOSPITAL,"40 - 49",M,132
MT,OUTRAS,IGNORADO,"40 - 49",F,53
MT,OUTRAS,IGNORADO,"40 - 49",M,100
MT,OUTRAS,OUTRO,"40 - 49",F,8
MT,OUTRAS,OUTRO,"40 - 49",M,39
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
MT,OUTRAS,POSTO_SAUDE,"40 - 49",F,1
MT,OUTRAS,POSTO_SAUDE,"40 - 49",M,1
MT,OUTRAS,VIA_PUBLICA,"40 - 49",F,2
MT,OUTRAS,VIA_PUBLICA,"40 - 49",M,15
MT,COVID,DOMICILIO,"40 - 49",M,1
MT,COVID,HOSPITAL,"40 - 49",F,11
MT,COVID,HOSPITAL,"40 - 49",M,26
MT,COVID,IGNORADO,"40 - 49",F,6
MT,COVID,IGNORADO,"40 - 49",M,14
MT,COVID,OUTRO,"40 - 49",F,1
MT,COVID,OUTRO,"40 - 49",M,1
MT,INDETERMINADA,IGNORADO,"40 - 49",M,5
MT,INDETERMINADA,VIA_PUBLICA,"40 - 49",F,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,13
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,22
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,10
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,8
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,4
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MT,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"40 - 49",F,1
MT,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
MT,PNEUMONIA,DOMICILIO,"40 - 49",F,1
MT,PNEUMONIA,DOMICILIO,"40 - 49",M,2
MT,PNEUMONIA,HOSPITAL,"40 - 49",F,17
MT,PNEUMONIA,HOSPITAL,"40 - 49",M,37
MT,PNEUMONIA,IGNORADO,"40 - 49",F,9
MT,PNEUMONIA,IGNORADO,"40 - 49",M,16
MT,PNEUMONIA,OUTRO,"40 - 49",F,1
MT,PNEUMONIA,OUTRO,"40 - 49",M,2
MT,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
MT,SEPTICEMIA,HOSPITAL,"40 - 49",F,30
MT,SEPTICEMIA,HOSPITAL,"40 - 49",M,34
MT,SEPTICEMIA,IGNORADO,"40 - 49",F,19
MT,SEPTICEMIA,IGNORADO,"40 - 49",M,20
MT,SEPTICEMIA,OUTRO,"40 - 49",M,1
MT,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MT,SRAG,HOSPITAL,"40 - 49",M,2
MT,SRAG,IGNORADO,"40 - 49",F,1
MT,SRAG,IGNORADO,"40 - 49",M,3
MT,SRAG,OUTRO,"40 - 49",M,1
PA,OUTRAS,AMBULANCIA,"40 - 49",F,1
PA,OUTRAS,DOMICILIO,"40 - 49",F,58
PA,OUTRAS,DOMICILIO,"40 - 49",M,113
PA,OUTRAS,HOSPITAL,"40 - 49",F,177
PA,OUTRAS,HOSPITAL,"40 - 49",M,238
PA,OUTRAS,IGNORADO,"40 - 49",F,1
PA,OUTRAS,IGNORADO,"40 - 49",M,5
PA,OUTRAS,OUTRO,"40 - 49",F,10
PA,OUTRAS,OUTRO,"40 - 49",M,44
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,15
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,37
PA,OUTRAS,VIA_PUBLICA,"40 - 49",F,8
PA,OUTRAS,VIA_PUBLICA,"40 - 49",M,57
PA,COVID,HOSPITAL,"40 - 49",F,23
PA,COVID,HOSPITAL,"40 - 49",M,37
PA,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
PA,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,5
PA,INDETERMINADA,DOMICILIO,"40 - 49",F,3
PA,INDETERMINADA,HOSPITAL,"40 - 49",F,1
PA,INDETERMINADA,OUTRO,"40 - 49",M,2
PA,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,4
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,5
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,56
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,41
PA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,5
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
PA,PNEUMONIA,DOMICILIO,"40 - 49",F,2
PA,PNEUMONIA,DOMICILIO,"40 - 49",M,6
PA,PNEUMONIA,HOSPITAL,"40 - 49",F,65
PA,PNEUMONIA,HOSPITAL,"40 - 49",M,64
PA,PNEUMONIA,OUTRO,"40 - 49",M,4
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,5
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,7
PA,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
PA,SEPTICEMIA,DOMICILIO,"40 - 49",M,1
PA,SEPTICEMIA,HOSPITAL,"40 - 49",F,82
PA,SEPTICEMIA,HOSPITAL,"40 - 49",M,76
PA,SEPTICEMIA,OUTRO,"40 - 49",M,4
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,5
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,6
PA,SEPTICEMIA,VIA_PUBLICA,"40 - 49",M,1
PA,SRAG,HOSPITAL,"40 - 49",F,4
PA,SRAG,HOSPITAL,"40 - 49",M,8
PA,SRAG,OUTRO,"40 - 49",F,1
PA,SRAG,VIA_PUBLICA,"40 - 49",F,1
PB,OUTRAS,DOMICILIO,"40 - 49",F,72
PB,OUTRAS,DOMICILIO,"40 - 49",M,183
PB,OUTRAS,HOSPITAL,"40 - 49",F,146
PB,OUTRAS,HOSPITAL,"40 - 49",M,214
PB,OUTRAS,IGNORADO,"40 - 49",F,1
PB,OUTRAS,IGNORADO,"40 - 49",M,2
PB,OUTRAS,OUTRO,"40 - 49",F,5
PB,OUTRAS,OUTRO,"40 - 49",M,22
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,11
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,27
PB,OUTRAS,VIA_PUBLICA,"40 - 49",F,3
PB,OUTRAS,VIA_PUBLICA,"40 - 49",M,25
PB,COVID,DOMICILIO,"40 - 49",M,1
PB,COVID,HOSPITAL,"40 - 49",F,16
PB,COVID,HOSPITAL,"40 - 49",M,27
PB,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
PB,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
PB,COVID,VIA_PUBLICA,"40 - 49",F,1
PB,COVID,VIA_PUBLICA,"40 - 49",M,2
PB,INDETERMINADA,DOMICILIO,"40 - 49",F,2
PB,INDETERMINADA,DOMICILIO,"40 - 49",M,8
PB,INDETERMINADA,HOSPITAL,"40 - 49",F,1
PB,INDETERMINADA,HOSPITAL,"40 - 49",M,2
PB,INDETERMINADA,OUTRO,"40 - 49",M,4
PB,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,2
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,5
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,9
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,47
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,30
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,5
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
PB,PNEUMONIA,DOMICILIO,"40 - 49",F,1
PB,PNEUMONIA,DOMICILIO,"40 - 49",M,3
PB,PNEUMONIA,HOSPITAL,"40 - 49",F,41
PB,PNEUMONIA,HOSPITAL,"40 - 49",M,46
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
PB,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
PB,SEPTICEMIA,DOMICILIO,"40 - 49",F,5
PB,SEPTICEMIA,DOMICILIO,"40 - 49",M,5
PB,SEPTICEMIA,HOSPITAL,"40 - 49",F,61
PB,SEPTICEMIA,HOSPITAL,"40 - 49",M,90
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,7
PB,SRAG,DOMICILIO,"40 - 49",F,1
PB,SRAG,DOMICILIO,"40 - 49",M,1
PB,SRAG,HOSPITAL,"40 - 49",F,3
PB,SRAG,HOSPITAL,"40 - 49",M,2
PB,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
PE,OUTRAS,DOMICILIO,"40 - 49",F,148
PE,OUTRAS,DOMICILIO,"40 - 49",I,1
PE,OUTRAS,DOMICILIO,"40 - 49",M,333
PE,OUTRAS,HOSPITAL,"40 - 49",F,396
PE,OUTRAS,HOSPITAL,"40 - 49",M,587
PE,OUTRAS,IGNORADO,"40 - 49",M,18
PE,OUTRAS,OUTRO,"40 - 49",F,9
PE,OUTRAS,OUTRO,"40 - 49",M,108
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,37
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,57
PE,OUTRAS,POSTO_SAUDE,"40 - 49",M,1
PE,OUTRAS,VIA_PUBLICA,"40 - 49",F,22
PE,OUTRAS,VIA_PUBLICA,"40 - 49",M,122
PE,COVID,DOMICILIO,"40 - 49",F,1
PE,COVID,DOMICILIO,"40 - 49",M,3
PE,COVID,HOSPITAL,"40 - 49",F,37
PE,COVID,HOSPITAL,"40 - 49",M,52
PE,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
PE,INDETERMINADA,DOMICILIO,"40 - 49",F,1
PE,INDETERMINADA,DOMICILIO,"40 - 49",M,11
PE,INDETERMINADA,HOSPITAL,"40 - 49",F,1
PE,INDETERMINADA,HOSPITAL,"40 - 49",M,9
PE,INDETERMINADA,OUTRO,"40 - 49",M,9
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
PE,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,4
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,4
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,12
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,56
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,61
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,1
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
PE,PNEUMONIA,DOMICILIO,"40 - 49",F,1
PE,PNEUMONIA,DOMICILIO,"40 - 49",M,4
PE,PNEUMONIA,HOSPITAL,"40 - 49",F,81
PE,PNEUMONIA,HOSPITAL,"40 - 49",M,102
PE,PNEUMONIA,OUTRO,"40 - 49",M,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
PE,SEPTICEMIA,DOMICILIO,"40 - 49",F,6
PE,SEPTICEMIA,DOMICILIO,"40 - 49",M,7
PE,SEPTICEMIA,HOSPITAL,"40 - 49",F,197
PE,SEPTICEMIA,HOSPITAL,"40 - 49",M,290
PE,SEPTICEMIA,IGNORADO,"40 - 49",F,1
PE,SEPTICEMIA,IGNORADO,"40 - 49",M,3
PE,SEPTICEMIA,OUTRO,"40 - 49",F,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,7
PE,SEPTICEMIA,VIA_PUBLICA,"40 - 49",M,2
PE,SRAG,DOMICILIO,"40 - 49",F,1
PE,SRAG,DOMICILIO,"40 - 49",M,3
PE,SRAG,HOSPITAL,"40 - 49",F,14
PE,SRAG,HOSPITAL,"40 - 49",M,14
PE,SRAG,OUTRO,"40 - 49",M,1
PE,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
PE,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
PI,OUTRAS,DOMICILIO,"40 - 49",F,34
PI,OUTRAS,DOMICILIO,"40 - 49",M,88
PI,OUTRAS,HOSPITAL,"40 - 49",F,83
PI,OUTRAS,HOSPITAL,"40 - 49",M,125
PI,OUTRAS,IGNORADO,"40 - 49",M,1
PI,OUTRAS,OUTRO,"40 - 49",F,3
PI,OUTRAS,OUTRO,"40 - 49",M,19
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,6
PI,OUTRAS,VIA_PUBLICA,"40 - 49",F,2
PI,OUTRAS,VIA_PUBLICA,"40 - 49",M,16
PI,COVID,DOMICILIO,"40 - 49",F,1
PI,COVID,DOMICILIO,"40 - 49",M,1
PI,COVID,HOSPITAL,"40 - 49",F,9
PI,COVID,HOSPITAL,"40 - 49",M,12
PI,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
PI,INDETERMINADA,DOMICILIO,"40 - 49",M,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,7
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,10
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,24
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,31
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",F,1
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,2
PI,PNEUMONIA,DOMICILIO,"40 - 49",F,1
PI,PNEUMONIA,HOSPITAL,"40 - 49",F,17
PI,PNEUMONIA,HOSPITAL,"40 - 49",M,22
PI,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
PI,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
PI,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
PI,SEPTICEMIA,HOSPITAL,"40 - 49",F,30
PI,SEPTICEMIA,HOSPITAL,"40 - 49",M,54
PI,SEPTICEMIA,OUTRO,"40 - 49",F,1
PI,SEPTICEMIA,OUTRO,"40 - 49",M,1
PI,SRAG,HOSPITAL,"40 - 49",F,2
